route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3,85.0.1,370049,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,370017,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,375873,B - DOWNTOWN,,1,311,19151,1,1
3,85.0.1,375894,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375874,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375895,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375875,B - DOWNTOWN,,1,313,19151,1,1
3,85.0.1,375896,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375876,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,375897,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,375877,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,375898,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375878,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,375899,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375879,B - DOWNTOWN,,1,311,19151,1,1
3,85.0.1,375900,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375880,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375901,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,375881,B - DOWNTOWN,,1,313,19151,1,1
3,85.0.1,375902,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375882,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,375903,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375883,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,375904,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375884,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,375905,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,375885,B - DOWNTOWN,,1,311,19151,1,1
3,85.0.1,375906,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375886,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375907,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375887,B - DOWNTOWN,,1,313,19151,1,1
3,85.0.1,375908,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375888,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,375909,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,375889,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,375910,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375890,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,375911,A - DOWNTOWN,,1,304,19150,1,1
3,85.0.1,375891,B - DOWNTOWN,,1,311,19151,1,1
3,85.0.1,375912,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375892,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375913,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375893,B - DOWNTOWN,,1,313,19151,1,1
3,85.0.1,370036,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,370063,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,370020,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,370064,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,370040,A - DOWNTOWN,,1,304,19150,1,1
3,85.0.1,370065,B - DOWNTOWN,,1,316,19151,1,1
3,85.0.1,370021,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,370066,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,370083,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,370022,B - DOWNTOWN,,1,311,19151,1,1
3,85.0.1,370067,A - DOWNTOWN,,1,301,19150,1,1
3,85.0.1,370023,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,370068,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,370041,B - DOWNTOWN,,1,313,19151,1,1
3,85.0.1,370069,A - DOWNTOWN,,1,304,19150,1,1
3,85.0.1,370024,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,370070,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,370084,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,370076,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375219,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,375227,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375220,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375228,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375221,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,375229,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375222,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,375230,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375223,B - DOWNTOWN,,1,315,19151,1,1
3,85.0.1,375231,A - DOWNTOWN,,1,302,19150,1,1
3,85.0.1,375224,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,375232,A - DOWNTOWN,,1,300,19150,1,1
3,85.0.1,375225,B - DOWNTOWN,,1,314,19151,1,1
3,85.0.1,375233,A - DOWNTOWN,,1,303,19150,1,1
3,85.0.1,375226,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,370081,A - DOWNTOWN,,1,315,19150,1,1
3,85.0.1,370077,B - DOWNTOWN,,1,312,19151,1,1
3,85.0.1,370042,A - DOWNTOWN,,1,314,19150,1,1
3,85.0.1,370078,B - DOWNTOWN,,1,310,19151,1,1
3,85.0.1,370037,A - DOWNTOWN,,1,312,19150,1,1
3,85.0.1,370085,A - DOWNTOWN,,1,314,19150,1,1
3,85.0.1,370086,A - DOWNTOWN,,1,312,19150,1,1
34,85.0.1,370301,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370302,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370303,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370304,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370305,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370306,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370307,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370308,OPRY MILLS VIA ELLINGTON,,0,3400,19153,1,1
34,85.0.1,370309,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370310,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370311,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370312,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370313,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370314,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370315,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370316,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370317,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,374488,OPRY MILLS VIA ELLINGTON,,0,3401,19153,1,1
34,85.0.1,370318,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370319,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370320,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370321,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370322,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370323,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370324,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370325,DOWNTOWN VIA ELLINGTON,,1,3400,19155,1,1
34,85.0.1,370326,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370327,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370328,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370329,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370330,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370331,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370332,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370333,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,370334,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
34,85.0.1,375247,DOWNTOWN VIA ELLINGTON,,1,3401,19155,1,1
4,85.0.1,370461,INGLEWOOD,,0,401,19158,1,1
4,85.9.1,370440,INGLEWOOD,,0,400,19158,1,1
4,85.10.1,370416,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370442,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370417,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370443,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370418,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370444,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370419,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370445,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370420,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370446,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370421,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370447,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370422,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370448,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370423,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370449,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370424,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370450,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370425,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370451,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370426,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370452,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370427,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370453,S SHELBY PARK,,0,410,19156,1,1
4,85.3.1,370441,INGLEWOOD,,0,400,19158,1,1
4,85.4.1,370428,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370454,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370429,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370455,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370430,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370456,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370431,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370457,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370432,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370458,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370433,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370459,S SHELBY PARK,,0,410,19156,1,1
4,85.0.1,370434,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370435,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370436,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370437,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370438,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370463,INGLEWOOD,,0,401,19157,1,1
4,85.0.1,370439,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370460,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370462,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370464,INGLEWOOD,,0,400,19157,1,1
4,85.0.1,370511,DOWNTOWN,,1,1800,19160,1,1
4,85.0.1,370512,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370488,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370492,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370489,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370493,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370487,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370494,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370486,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370495,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370485,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370496,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370484,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370497,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370483,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370498,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370482,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370499,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370481,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370500,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370480,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370501,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370479,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370502,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370478,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370503,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370477,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370504,DOWNTOWN,,1,410,19161,1,1
4,85.4.1,370476,DOWNTOWN,,1,401,19162,1,1
4,85.3.1,370491,DOWNTOWN,,1,401,19164,1,1
4,85.0.1,370505,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370475,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370506,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370474,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370507,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370473,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370508,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370472,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370509,DOWNTOWN,,1,410,19161,1,1
4,85.0.1,370471,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370470,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370469,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370468,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370467,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370466,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370465,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370514,DOWNTOWN,,1,401,19162,1,1
4,85.0.1,370490,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370510,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370513,DOWNTOWN,,1,400,19162,1,1
4,85.0.1,370515,SHELBY PARK,,1,400,19163,1,1
41,85.0.1,370642,TRINITY HILLS,,0,4100,19167,1,1
41,85.0.1,370629,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370630,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370631,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370632,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370633,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370634,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370635,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,374447,TRINITY HILLS,,0,4100,19166,1,1
41,85.0.1,370636,TRINITY HILLS,,0,4101,19166,1,1
41,85.0.1,370641,TRINITY HILLS,,0,4101,19166,1,1
41,85.0.1,370638,TRINITY HILLS,,0,4101,19166,1,1
41,85.0.1,370639,TRINITY HILLS,,0,4101,19166,1,1
41,85.91.1,370640,TRINITY HILLS,,0,4101,19166,1,1
41,85.91.1,374431,TRINITY HILLS,,0,4101,19166,1,1
41,85.91.1,374432,TRINITY HILLS,,0,4101,19166,1,1
41,85.91.1,374433,TRINITY HILLS,,0,4101,19166,1,1
41,85.91.1,374434,TRINITY HILLS,,0,4101,19166,1,1
41,85.0.1,370656,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370644,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370645,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370646,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370647,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370648,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370649,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370650,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,374448,DOWNTOWN,,1,4100,19169,1,1
41,85.0.1,370651,DOWNTOWN,,1,4101,19169,1,1
41,85.0.1,370652,DOWNTOWN,,1,4101,19169,1,1
41,85.0.1,370653,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,370654,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,370655,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,374435,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,374436,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,374437,DOWNTOWN,,1,4101,19169,1,1
41,85.91.1,374438,DOWNTOWN,,1,4101,19169,1,1
42,85.0.1,370690,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370660,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370678,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370661,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370683,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370662,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370684,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370663,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370685,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370664,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370686,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370665,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370689,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370666,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370687,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370667,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370688,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370668,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370679,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370669,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370680,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370670,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370681,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370671,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370682,NORTH NASHVILLE,,0,4201,19170,1,1
42,85.0.1,370672,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370673,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370674,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370675,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370676,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370677,NORTH NASHVILLE,,0,4200,19170,1,1
42,85.0.1,370691,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370692,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370693,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370701,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370694,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370715,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370695,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370716,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370696,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370717,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370697,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370718,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370698,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370719,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370699,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370720,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370700,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370721,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370702,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370711,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370703,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370712,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370704,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370713,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370705,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370714,DOWNTOWN,,1,4201,19172,1,1
42,85.0.1,370706,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370707,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370708,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370709,DOWNTOWN,,1,4200,19172,1,1
42,85.0.1,370710,DOWNTOWN,,1,4200,19172,1,1
50,85.0.1,370930,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370920,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370929,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370932,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370933,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370934,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370935,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.9.1,370983,MLK SCHOOL - HEAD MAGNET,,0,8401,19181,1,2
50,85.9.1,370984,MLK SCHOOL - HEAD MAGNET,,0,690,19182,1,1
50,85.0.1,370936,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370937,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370938,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370939,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370940,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370941,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370942,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370943,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370944,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370945,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370946,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370947,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370948,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370949,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370950,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370951,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370952,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370953,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370954,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370955,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370956,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370957,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370958,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370959,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370960,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370961,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370962,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370963,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370964,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370965,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370966,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370967,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370968,CHARLOTTE WALMART,,0,5006,19183,1,1
50,85.0.1,370969,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370970,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370971,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370972,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370973,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370974,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370975,CHARLOTTE WALMART,,0,5006,19183,1,1
50,85.0.1,370976,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370977,CHARLOTTE WALMART,,0,5000,19183,1,1
50,85.0.1,370978,CHARLOTTE WALMART,,0,5001,19183,1,1
50,85.0.1,370921,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370980,CHARLOTTE WALMART,,0,5005,19183,1,1
50,85.0.1,370981,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370922,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370923,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370924,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370925,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370926,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370927,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370928,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370982,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370931,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370985,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,370979,CHARLOTTE WALMART,,0,5004,19183,1,1
50,85.0.1,370986,CHARLOTTE WALMART,,0,5002,19183,1,1
50,85.0.1,370987,CHARLOTTE WALMART,,0,5003,19183,1,1
50,85.0.1,371002,DOWNTOWN,,1,5000,19187,1,1
50,85.0.1,370989,DOWNTOWN,,1,5001,19187,1,1
50,85.0.1,370998,DOWNTOWN,,1,5002,19187,1,1
50,85.0.1,371007,DOWNTOWN,,1,5003,19187,1,1
50,85.0.1,371008,DOWNTOWN,,1,5000,19187,1,1
50,85.0.1,371009,DOWNTOWN,,1,5001,19187,1,1
50,85.0.1,371010,DOWNTOWN,,1,5004,19187,1,1
50,85.0.1,371011,DOWNTOWN,,1,5005,19187,1,1
50,85.0.1,371012,DOWNTOWN,,1,5002,19187,1,1
50,85.0.1,371013,DOWNTOWN,,1,5003,19187,1,1
50,85.0.1,371014,DOWNTOWN,,1,5000,19187,1,1
50,85.0.1,371015,DOWNTOWN,,1,5001,19187,1,1
50,85.0.1,371016,DOWNTOWN,,1,5004,19187,1,1
